yyyymmdd,jindices,jcount,party_list
20151008,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151009,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151010,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151011,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151012,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151013,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151014,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151015,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151016,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151017,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151018,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151019,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151020,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151021,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151022,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151023,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151024,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151025,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151026,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151027,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151028,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151029,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151030,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151031,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151101,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151102,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151103,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151104,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151105,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151106,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151107,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151108,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151109,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151110,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151111,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151112,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151113,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151114,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151115,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151116,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151117,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151118,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151119,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151120,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151121,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151122,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151123,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151124,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151125,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151126,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151127,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151128,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151129,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151130,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151201,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151202,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151203,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151204,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151205,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151206,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151207,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151208,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151209,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151210,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151211,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151212,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151213,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151214,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151215,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151216,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151217,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151218,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151219,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151220,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151221,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151222,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151223,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151224,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151225,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151226,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151227,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151228,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151229,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151230,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20151231,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20160101,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20160102,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20160103,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20160104,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20160105,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20160106,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20160107,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
20160108,[ 97  96  95  99  92 118  91  98  94],9,"['Republican', 'Democratic', 'Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Democratic', 'Republican']"
